t_lsl,t_rel,ox,oy,oz,dx,dy,dz
1908522.003987,26.899745,0.0075,-0.0024,-0.0331,0.5084,0.0202,-0.8609
1908522.019987,26.915745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.036987,26.932745,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908522.051987,26.947745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908522.069987,26.965745,0.0075,-0.0024,-0.0331,0.5083,0.0203,-0.8609
1908522.086987,26.982745,0.0075,-0.0023,-0.0331,0.5084,0.0205,-0.8609
1908522.103987,26.999745,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908522.119987,27.015745,0.0075,-0.0023,-0.0331,0.5083,0.0203,-0.8609
1908522.136987,27.032745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.152987,27.048745,0.0075,-0.0023,-0.0331,0.5083,0.0205,-0.8609
1908522.169987,27.065745,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908522.186987,27.082745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.203987,27.099745,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908522.218987,27.114745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.233987,27.129745,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908522.250987,27.146745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.267987,27.163745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.283987,27.179745,0.0075,-0.0023,-0.0331,0.5085,0.0203,-0.8608
1908522.300987,27.196745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.317987,27.213745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.335987,27.231745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.352987,27.248745,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908522.369987,27.265745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.386987,27.282745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908522.402987,27.298745,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908522.419987,27.315745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908522.435987,27.331745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908522.452987,27.348745,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908522.468987,27.364745,0.0074,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908522.486987,27.382745,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908522.502987,27.398745,0.0074,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908522.519987,27.415745,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908522.536987,27.432745,0.0074,-0.0023,-0.0332,0.5085,0.0204,-0.8608
1908522.552987,27.448745,0.0074,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908522.569987,27.465745,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908522.586987,27.482745,0.0074,-0.0023,-0.0332,0.5085,0.0201,-0.8609
1908522.604987,27.500745,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908522.619987,27.515745,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908522.635987,27.531745,0.0074,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908522.650987,27.546745,0.0074,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908522.667987,27.563745,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908522.682987,27.578745,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908522.699987,27.595745,0.0074,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908522.717987,27.613745,0.0074,-0.0024,-0.0333,0.5084,0.0201,-0.8609
1908522.732987,27.628745,0.0074,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908522.749987,27.645745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908522.766987,27.662745,0.0074,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908522.782987,27.678745,0.0074,-0.0024,-0.0332,0.5085,0.0202,-0.8609
1908522.799987,27.695745,0.0074,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908522.816987,27.712745,0.0074,-0.0024,-0.0332,0.5085,0.0202,-0.8608
1908522.833987,27.729745,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908522.850987,27.746745,0.0074,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908522.866987,27.762745,0.0074,-0.0024,-0.0332,0.5085,0.0202,-0.8608
1908522.883987,27.779745,0.0074,-0.0024,-0.0332,0.5085,0.0201,-0.8608
1908522.901987,27.797745,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908522.917987,27.813745,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908522.934987,27.830745,0.0074,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908522.952987,27.848745,0.0074,-0.0023,-0.0332,0.5085,0.0203,-0.8608
1908522.969987,27.865745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908522.985987,27.881745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.003987,27.899745,0.0074,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908523.020987,27.916745,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.034987,27.930745,0.0074,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908523.051987,27.947745,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.067987,27.963745,0.0074,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908523.084987,27.980745,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.102987,27.998745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.118987,28.014745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908523.134987,28.030745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.151987,28.047745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.167987,28.063745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908523.184987,28.080745,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908523.201987,28.097745,0.0075,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908523.217987,28.113745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.234987,28.130745,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908523.251987,28.147745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908523.269987,28.165745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.287987,28.183745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.303987,28.199745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.319987,28.215745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.333987,28.229745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.349987,28.245745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.366987,28.262745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908523.382987,28.278745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.399987,28.295745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.417987,28.313745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908523.433987,28.329745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.450987,28.346745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.467987,28.363745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.484987,28.380745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.500987,28.396745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.518987,28.414745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.536987,28.432745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.552987,28.448745,0.0075,-0.0022,-0.0332,0.5084,0.0201,-0.8609
1908523.569987,28.465745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.586987,28.482745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.603987,28.499745,0.0075,-0.0022,-0.0332,0.5084,0.0203,-0.8609
1908523.619987,28.515745,0.0075,-0.0022,-0.0332,0.5083,0.0202,-0.8609
1908523.635987,28.531745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.652987,28.548745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.669987,28.565745,0.0075,-0.0022,-0.0332,0.5084,0.0203,-0.8609
1908523.686987,28.582745,0.0075,-0.0022,-0.0332,0.5084,0.0201,-0.8609
1908523.702987,28.598745,0.0075,-0.0023,-0.0331,0.5085,0.0203,-0.8608
1908523.719987,28.615745,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908523.736987,28.632745,0.0075,-0.0022,-0.0332,0.5084,0.0203,-0.8609
1908523.753987,28.649745,0.0074,-0.0022,-0.0332,0.5085,0.0202,-0.8608
1908523.770987,28.666745,0.0075,-0.0022,-0.0332,0.5084,0.0202,-0.8609
1908523.785987,28.681745,0.0075,-0.0022,-0.0332,0.5084,0.0202,-0.8609
1908523.802987,28.698745,0.0075,-0.0022,-0.0332,0.5083,0.0203,-0.8609
1908523.820987,28.716745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.836987,28.732745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.852987,28.748745,0.0075,-0.0022,-0.0332,0.5084,0.0203,-0.8609
1908523.868987,28.764745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.885987,28.781745,0.0075,-0.0022,-0.0332,0.5084,0.0202,-0.8609
1908523.902987,28.798745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908523.919987,28.815745,0.0074,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908523.936987,28.832745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908523.952987,28.848745,0.0075,-0.0022,-0.0332,0.5084,0.0203,-0.8609
1908523.969987,28.865745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908523.986987,28.882745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.002987,28.898745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.019987,28.915745,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908524.036987,28.932745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.052987,28.948745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.068987,28.964745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.086987,28.982745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908524.103987,28.999745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.119987,29.015745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908524.136987,29.032745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908524.151987,29.047745,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908524.169987,29.065745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908524.186987,29.082745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.204987,29.100745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.219987,29.115745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908524.234987,29.130745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.250987,29.146745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.268987,29.164745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908524.286987,29.182745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908524.303987,29.199745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.319987,29.215745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.336987,29.232745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.352987,29.248745,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908524.369987,29.265745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.386987,29.282745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.402987,29.298745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.423987,29.319745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.442987,29.338745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.460987,29.356745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.477987,29.373745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.494987,29.390745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.508987,29.404745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908524.524987,29.420745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908524.544987,29.440745,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908524.559987,29.455745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908524.571987,29.467745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908524.583987,29.479745,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908524.599987,29.495745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.617987,29.513745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.632987,29.528745,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908524.648987,29.544745,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908524.665987,29.561745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.682987,29.578745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.699987,29.595745,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908524.716987,29.612745,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908524.734987,29.630745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908524.750987,29.646745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908524.767987,29.663745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908524.784987,29.680745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908524.799987,29.695745,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908524.816987,29.712745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908524.832987,29.728745,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908524.849987,29.745745,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908524.866987,29.762745,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908524.884987,29.780745,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908524.901987,29.797745,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908524.917987,29.813745,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908524.932987,29.828745,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908524.949987,29.845745,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908524.966987,29.862745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908524.982987,29.878745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908525.000987,29.896745,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908525.016987,29.912745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908525.032987,29.928745,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908525.049987,29.945745,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908525.067987,29.963745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908525.083987,29.979745,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908525.100987,29.996745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908525.117987,30.013745,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908525.135987,30.031745,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908525.152987,30.048745,0.0074,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908525.170987,30.066745,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.186987,30.082745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908525.203987,30.099745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.218987,30.114745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.234987,30.130745,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908525.250987,30.146745,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908525.267987,30.163745,0.0074,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908525.285987,30.181745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.302987,30.198745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.318987,30.214745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.336987,30.232745,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908525.352987,30.248745,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908525.369987,30.265745,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908525.385987,30.281745,0.0074,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.402987,30.298745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.419987,30.315745,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908525.436987,30.332745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.452987,30.348745,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908525.469987,30.365745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.485987,30.381745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.503987,30.399745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.520987,30.416745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.536987,30.432745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.552987,30.448745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.569987,30.465745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.587987,30.483745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.603987,30.499745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.617987,30.513745,0.0075,-0.0022,-0.0332,0.5084,0.0201,-0.8609
1908525.632987,30.528745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.649987,30.545745,0.0075,-0.0022,-0.0332,0.5084,0.0201,-0.8609
1908525.666987,30.562745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.683987,30.579745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908525.700987,30.596745,0.0075,-0.0022,-0.0332,0.5084,0.0201,-0.8609
1908525.716987,30.612745,0.0075,-0.0023,-0.0333,0.5084,0.02,-0.8609
1908525.731987,30.627745,0.0075,-0.0022,-0.0333,0.5084,0.0202,-0.8609
1908525.748987,30.644745,0.0075,-0.0022,-0.0333,0.5085,0.0202,-0.8608
1908525.765987,30.661745,0.0075,-0.0022,-0.0333,0.5084,0.0201,-0.8609
1908525.782987,30.678745,0.0075,-0.0022,-0.0332,0.5084,0.0201,-0.8609
1908525.799987,30.695745,0.0075,-0.0022,-0.0333,0.5084,0.0202,-0.8609
1908525.817987,30.713745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908525.833987,30.729745,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908525.850987,30.746745,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908525.867987,30.763745,0.0075,-0.0022,-0.0333,0.5084,0.0203,-0.8609
1908525.883987,30.779745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908525.900987,30.796745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908525.918987,30.814745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908525.936987,30.832745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908525.953987,30.849745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908525.969987,30.865745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908525.985987,30.881745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908526.002987,30.898745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908526.019987,30.915745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908526.036987,30.932745,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908526.052987,30.948745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908526.068987,30.964745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908526.086987,30.982745,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908526.102987,30.998745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908526.119987,31.015745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908526.135987,31.031745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908526.151987,31.047745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908526.169987,31.065745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908526.187987,31.083745,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908526.203987,31.099745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908526.217987,31.113745,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908526.234987,31.130745,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908526.250987,31.146745,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908526.268987,31.164745,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908526.286987,31.182745,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908526.302987,31.198745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908526.321987,31.217745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908526.334987,31.230745,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908526.350987,31.246745,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908526.366987,31.262745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908526.383987,31.279745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908526.400987,31.296745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908526.417987,31.313745,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908526.433987,31.329745,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908526.450987,31.346745,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908526.467987,31.363745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908526.485987,31.381745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908526.503987,31.399745,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908526.517987,31.413745,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908526.534987,31.430745,0.0076,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908526.550987,31.446745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908526.568987,31.464745,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908526.586987,31.482745,0.0076,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908526.602987,31.498745,0.0076,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908526.618987,31.514745,0.0076,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908526.635987,31.531745,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908526.652987,31.548745,0.0076,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908526.668987,31.564745,0.0076,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908526.686987,31.582745,0.0076,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908526.702987,31.598745,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908526.719987,31.615745,0.0076,-0.0024,-0.0332,0.5083,0.0204,-0.861
1908526.735987,31.631745,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908526.753987,31.649745,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908526.769987,31.665745,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908526.786987,31.682745,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908526.803987,31.699745,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908526.818987,31.714745,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
