t_lsl,t_rel,ox,oy,oz,dx,dy,dz
1908501.996178,6.891937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908502.014178,6.909937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908502.030178,6.925937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908502.047178,6.942937,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908502.063178,6.958937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908502.079178,6.974937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908502.097178,6.992937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908502.112178,7.007937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908502.130178,7.025937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908502.146178,7.041937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908502.163178,7.058937,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908502.181178,7.076937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908502.198178,7.093937,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908502.215178,7.110937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908502.228178,7.123937,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908502.245178,7.140937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908502.261178,7.156937,0.0075,-0.0023,-0.0332,0.5083,0.0205,-0.8609
1908502.279178,7.174937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908502.298178,7.193937,0.0075,-0.0023,-0.0332,0.5084,0.0199,-0.8609
1908502.312178,7.207937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908502.329178,7.224937,0.0075,-0.0023,-0.0332,0.5084,0.0205,-0.8609
1908502.344178,7.239937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908502.360178,7.255937,0.0075,-0.0023,-0.0332,0.5084,0.02,-0.8609
1908502.376178,7.271937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908502.393178,7.288937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908502.411178,7.306937,0.0076,-0.0023,-0.0332,0.5083,0.0203,-0.861
1908502.428178,7.323937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908502.445178,7.340937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908502.461178,7.356937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908502.478178,7.373937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908502.496178,7.391937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908502.513178,7.408937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908502.530178,7.425937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908502.547178,7.442937,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908502.563178,7.458937,0.0075,-0.0023,-0.0331,0.5083,0.0203,-0.8609
1908502.580178,7.475937,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908502.597178,7.492937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908502.613178,7.508937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908502.630178,7.525937,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908502.646178,7.541937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908502.663178,7.558937,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908502.680178,7.575937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908502.697178,7.592937,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908502.713178,7.608937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908502.730178,7.625937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908502.746178,7.641937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908502.763178,7.658937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908502.780178,7.675937,0.0075,-0.0023,-0.0332,0.5084,0.0205,-0.8609
1908502.797178,7.692937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908502.814178,7.709937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908502.828178,7.723937,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908502.845178,7.740937,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908502.861178,7.756937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908502.878178,7.773937,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908502.894178,7.789937,0.0074,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908502.913178,7.808937,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908502.930178,7.825937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908502.947178,7.842937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908502.963178,7.858937,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908502.980178,7.875937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908502.997178,7.892937,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908503.013178,7.908937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908503.030178,7.925937,0.0075,-0.0024,-0.0332,0.5084,0.0206,-0.8609
1908503.047178,7.942937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908503.063178,7.958937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908503.080178,7.975937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908503.097178,7.992937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908503.113178,8.008937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908503.129178,8.024937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908503.146178,8.041937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.163178,8.058937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.180178,8.075937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908503.197178,8.092937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.214178,8.109937,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908503.230178,8.125937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908503.261178,8.156937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.280178,8.175937,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908503.297178,8.192937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908503.312178,8.207937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.330178,8.225937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908503.347178,8.242937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908503.363178,8.258937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908503.380178,8.275937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.397178,8.292937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.413178,8.308937,0.0075,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908503.430178,8.325937,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908503.447178,8.342937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908503.467178,8.362937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908503.484178,8.379937,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908503.502178,8.397937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908503.519178,8.414937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908503.537178,8.432937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908503.557178,8.452937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.568178,8.463937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908503.578178,8.473937,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908503.593178,8.488937,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908503.611178,8.506937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908503.627178,8.522937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908503.644178,8.539937,0.0075,-0.0024,-0.0332,0.5085,0.0201,-0.8608
1908503.661178,8.556937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.676178,8.571937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.693178,8.588937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908503.709178,8.604937,0.0075,-0.0023,-0.0332,0.5085,0.0202,-0.8609
1908503.726178,8.621937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908503.743178,8.638937,0.0075,-0.0023,-0.0332,0.5085,0.0204,-0.8608
1908503.761178,8.656937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908503.778178,8.673937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908503.795178,8.690937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908503.812178,8.707937,0.0075,-0.0023,-0.0332,0.5084,0.0205,-0.8609
1908503.828178,8.723937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908503.845178,8.740937,0.0075,-0.0023,-0.0332,0.5084,0.02,-0.8609
1908503.862178,8.757937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908503.879178,8.774937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908503.895178,8.790937,0.0075,-0.0023,-0.0332,0.5085,0.02,-0.8608
1908503.911178,8.806937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908503.928178,8.823937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908503.945178,8.840937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908503.962178,8.857937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908503.978178,8.873937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908503.995178,8.890937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908504.012178,8.907937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908504.027178,8.922937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908504.044178,8.939937,0.0075,-0.0023,-0.0332,0.5084,0.02,-0.8609
1908504.060178,8.955937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908504.077178,8.972937,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908504.094178,8.989937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908504.111178,9.006937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908504.128178,9.023937,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908504.145178,9.040937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908504.161178,9.056937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908504.178178,9.073937,0.0075,-0.0023,-0.0333,0.5083,0.0201,-0.8609
1908504.196178,9.091937,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908504.213178,9.108937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908504.229178,9.124937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908504.245178,9.140937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908504.262178,9.157937,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908504.279178,9.174937,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908504.296178,9.191937,0.0075,-0.0023,-0.0333,0.5083,0.0201,-0.861
1908504.313178,9.208937,0.0075,-0.0024,-0.0333,0.5083,0.0202,-0.8609
1908504.330178,9.225937,0.0075,-0.0024,-0.0333,0.5083,0.0203,-0.8609
1908504.347178,9.242937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908504.363178,9.258937,0.0075,-0.0023,-0.0333,0.5083,0.0201,-0.8609
1908504.380178,9.275937,0.0075,-0.0023,-0.0333,0.5083,0.0202,-0.8609
1908504.397178,9.292937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908504.412178,9.307937,0.0075,-0.0024,-0.0333,0.5083,0.0201,-0.8609
1908504.428178,9.323937,0.0075,-0.0023,-0.0333,0.5083,0.0201,-0.8609
1908504.444178,9.339937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908504.461178,9.356937,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908504.478178,9.373937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908504.495178,9.390937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908504.513178,9.408937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908504.529178,9.424937,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908504.546178,9.441937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908504.563178,9.458937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908504.580178,9.475937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908504.597178,9.492937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908504.614178,9.509937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908504.630178,9.525937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908504.644178,9.539937,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908504.660178,9.555937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908504.678178,9.573937,0.0076,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908504.693178,9.588937,0.0076,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908504.710178,9.605937,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908504.727178,9.622937,0.0076,-0.0024,-0.0332,0.5083,0.0203,-0.861
1908504.743178,9.638937,0.0076,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908504.760178,9.655937,0.0076,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908504.776178,9.671937,0.0076,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908504.793178,9.688937,0.0076,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908504.810178,9.705937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908504.828178,9.723937,0.0076,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908504.845178,9.740937,0.0076,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908504.862178,9.757937,0.0076,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908504.878178,9.773937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908504.894178,9.789937,0.0076,-0.0023,-0.0333,0.5083,0.0202,-0.861
1908504.911178,9.806937,0.0076,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908504.929178,9.824937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908504.947178,9.842937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908504.963178,9.858937,0.0076,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908504.980178,9.875937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908504.996178,9.891937,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908505.013178,9.908937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908505.029178,9.924937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908505.046178,9.941937,0.0075,-0.0024,-0.0332,0.5083,0.0201,-0.8609
1908505.063178,9.958937,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908505.080178,9.975937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908505.097178,9.992937,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908505.113178,10.008937,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908505.130178,10.025937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908505.146178,10.041937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908505.163178,10.058937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908505.180178,10.075937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908505.197178,10.092937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908505.214178,10.109937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908505.228178,10.123937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908505.245178,10.140937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908505.261178,10.156937,0.0075,-0.0023,-0.0332,0.5082,0.0204,-0.861
1908505.279178,10.174937,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908505.298178,10.193937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908505.314178,10.209937,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908505.332178,10.227937,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908505.345178,10.240937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908505.360178,10.255937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908505.377178,10.272937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908505.393178,10.288937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908505.411178,10.306937,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908505.428178,10.323937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908505.444178,10.339937,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908505.461178,10.356937,0.0075,-0.0023,-0.0332,0.5084,0.0205,-0.8609
1908505.478178,10.373937,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908505.495178,10.390937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908505.513178,10.408937,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908505.530178,10.425937,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908505.546178,10.441937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908505.563178,10.458937,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908505.580178,10.475937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908505.597178,10.492937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908505.613178,10.508937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908505.630178,10.525937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908505.646178,10.541937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908505.662178,10.557937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908505.679178,10.574937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.861
1908505.696178,10.591937,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908505.713178,10.608937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908505.730178,10.625937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908505.746178,10.641937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908505.762178,10.657937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908505.780178,10.675937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908505.797178,10.692937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908505.813178,10.708937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908505.829178,10.724937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908505.847178,10.742937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908505.863178,10.758937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908505.880178,10.775937,0.0075,-0.0025,-0.0332,0.5083,0.0203,-0.8609
1908505.896178,10.791937,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908505.913178,10.808937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908505.930178,10.825937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908505.947178,10.842937,0.0075,-0.0025,-0.0332,0.5084,0.0203,-0.8609
1908505.963178,10.858937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908505.980178,10.875937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908505.996178,10.891937,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908506.012178,10.907937,0.0075,-0.0025,-0.0332,0.5083,0.0203,-0.8609
1908506.029178,10.924937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908506.044178,10.939937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908506.062178,10.957937,0.0076,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908506.079178,10.974937,0.0076,-0.0025,-0.0332,0.5084,0.0202,-0.8609
1908506.097178,10.992937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908506.113178,11.008937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908506.129178,11.024937,0.0076,-0.0025,-0.0332,0.5083,0.0203,-0.8609
1908506.147178,11.042937,0.0075,-0.0025,-0.0332,0.5083,0.0201,-0.8609
1908506.163178,11.058937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908506.180178,11.075937,0.0075,-0.0025,-0.0332,0.5083,0.0205,-0.8609
1908506.198178,11.093937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908506.213178,11.108937,0.0075,-0.0024,-0.0332,0.5083,0.0201,-0.8609
1908506.228178,11.123937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908506.245178,11.140937,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908506.262178,11.157937,0.0076,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908506.278178,11.173937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908506.295178,11.190937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908506.313178,11.208937,0.0076,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908506.330178,11.225937,0.0076,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908506.347178,11.242937,0.0076,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908506.364178,11.259937,0.0076,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908506.380178,11.275937,0.0076,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908506.397178,11.292937,0.0076,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908506.413178,11.308937,0.0076,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908506.430178,11.325937,0.0076,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908506.447178,11.342937,0.0076,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908506.463178,11.358937,0.0076,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908506.480178,11.375937,0.0076,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908506.496178,11.391937,0.0076,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908506.513178,11.408937,0.0076,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908506.530178,11.425937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908506.549178,11.444937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908506.562178,11.457937,0.0076,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908506.577178,11.472937,0.0076,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908506.593178,11.488937,0.0076,-0.0023,-0.0332,0.5083,0.02,-0.8609
1908506.610178,11.505937,0.0075,-0.0023,-0.0332,0.5085,0.0204,-0.8608
1908506.627178,11.522937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908506.643178,11.538937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908506.660178,11.555937,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908506.677178,11.572937,0.0075,-0.0023,-0.0333,0.5083,0.0204,-0.8609
1908506.693178,11.588937,0.0076,-0.0023,-0.0333,0.5083,0.0204,-0.8609
1908506.710178,11.605937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908506.726178,11.621937,0.0075,-0.0023,-0.0333,0.5083,0.0201,-0.8609
1908506.744178,11.639937,0.0075,-0.0023,-0.0333,0.5083,0.0204,-0.8609
1908506.761178,11.656937,0.0076,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908506.778178,11.673937,0.0075,-0.0023,-0.0333,0.5084,0.02,-0.8609
1908506.794178,11.689937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908506.811178,11.706937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908506.828178,11.723937,0.0076,-0.0023,-0.0333,0.5083,0.0203,-0.8609
