t_lsl,t_rel,ox,oy,oz,dx,dy,dz
1908491.908092,-3.196150,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908491.925092,-3.179150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908491.942092,-3.162150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908491.958092,-3.146150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908491.975092,-3.129150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908491.991092,-3.113150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908492.008092,-3.096150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908492.025092,-3.079150,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908492.042092,-3.062150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908492.058092,-3.046150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.075092,-3.029150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908492.092092,-3.012150,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908492.108092,-2.996150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908492.124092,-2.980150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908492.141092,-2.963150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.158092,-2.946150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.175092,-2.929150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.193092,-2.911150,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908492.210092,-2.894150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.224092,-2.880150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.240092,-2.864150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.256092,-2.848150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908492.273092,-2.831150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908492.292092,-2.812150,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908492.311092,-2.793150,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908492.326092,-2.778150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.341092,-2.763150,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908492.357092,-2.747150,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908492.374092,-2.730150,0.0075,-0.0024,-0.0333,0.5083,0.0203,-0.8609
1908492.389092,-2.715150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.407092,-2.697150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.423092,-2.681150,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908492.440092,-2.664150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.456092,-2.648150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.473092,-2.631150,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908492.490092,-2.614150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908492.508092,-2.596150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.525092,-2.579150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.542092,-2.562150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908492.558092,-2.546150,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908492.575092,-2.529150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.593092,-2.511150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908492.610092,-2.494150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.861
1908492.624092,-2.480150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908492.640092,-2.464150,0.0075,-0.0024,-0.0333,0.5083,0.0204,-0.861
1908492.655092,-2.449150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.672092,-2.432150,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908492.688092,-2.416150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908492.705092,-2.399150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.723092,-2.381150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.738092,-2.366150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908492.757092,-2.347150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.771092,-2.333150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.788092,-2.316150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.805092,-2.299150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.822092,-2.282150,0.0075,-0.0025,-0.0332,0.5083,0.0203,-0.8609
1908492.839092,-2.265150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.856092,-2.248150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908492.873092,-2.231150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908492.889092,-2.215150,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908492.906092,-2.198150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908492.924092,-2.180150,0.0075,-0.0025,-0.0332,0.5084,0.0204,-0.8609
1908492.942092,-2.162150,0.0075,-0.0025,-0.0332,0.5084,0.0202,-0.8609
1908492.958092,-2.146150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908492.975092,-2.129150,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908492.992092,-2.112150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.008092,-2.096150,0.0076,-0.0024,-0.0332,0.5083,0.0203,-0.861
1908493.025092,-2.079150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908493.042092,-2.062150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908493.058092,-2.046150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.074092,-2.030150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908493.092092,-2.012150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908493.108092,-1.996150,0.0075,-0.0025,-0.0332,0.5084,0.0204,-0.8609
1908493.125092,-1.979150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.142092,-1.962150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.158092,-1.946150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.175092,-1.929150,0.0075,-0.0025,-0.0332,0.5084,0.0203,-0.8609
1908493.192092,-1.912150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908493.209092,-1.895150,0.0075,-0.0025,-0.0332,0.5084,0.0204,-0.8609
1908493.223092,-1.881150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.240092,-1.864150,0.0075,-0.0025,-0.0332,0.5084,0.0203,-0.8609
1908493.256092,-1.848150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.274092,-1.830150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.294092,-1.810150,0.0075,-0.0025,-0.0332,0.5085,0.0204,-0.8608
1908493.312092,-1.792150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.327092,-1.777150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.341092,-1.763150,0.0075,-0.0025,-0.0332,0.5084,0.0203,-0.8609
1908493.355092,-1.749150,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.371092,-1.733150,0.0074,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.387092,-1.717150,0.0074,-0.0025,-0.0333,0.5084,0.0204,-0.8609
1908493.405092,-1.699150,0.0074,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908493.422092,-1.682150,0.0074,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.438092,-1.666150,0.0074,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908493.455092,-1.649150,0.0074,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.471092,-1.633150,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908493.488092,-1.616150,0.0074,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908493.505092,-1.599150,0.0075,-0.0024,-0.0333,0.5083,0.0204,-0.8609
1908493.522092,-1.582150,0.0074,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.539092,-1.565150,0.0074,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908493.555092,-1.549150,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.572092,-1.532150,0.0074,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.589092,-1.515150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.606092,-1.498150,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.623092,-1.481150,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.639092,-1.465150,0.0074,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908493.656092,-1.448150,0.0074,-0.0024,-0.0332,0.5085,0.0202,-0.8608
1908493.674092,-1.430150,0.0075,-0.0024,-0.0332,0.5085,0.0202,-0.8609
1908493.692092,-1.412150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.708092,-1.396150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.725092,-1.379150,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908493.741092,-1.363150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.758092,-1.346150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908493.775092,-1.329150,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908493.791092,-1.313150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.808092,-1.296150,0.0075,-0.0023,-0.0332,0.5085,0.0203,-0.8608
1908493.825092,-1.279150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.842092,-1.262150,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908493.857092,-1.247150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.873092,-1.231150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.889092,-1.215150,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908493.906092,-1.198150,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908493.923092,-1.181150,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908493.939092,-1.165150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908493.956092,-1.148150,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908493.974092,-1.130150,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908493.992092,-1.112150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908494.008092,-1.096150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908494.025092,-1.079150,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908494.041092,-1.063150,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908494.058092,-1.046150,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908494.075092,-1.029150,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908494.091092,-1.013150,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908494.108092,-0.996150,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908494.125092,-0.979150,0.0075,-0.0024,-0.0333,0.5084,0.0201,-0.8609
1908494.142092,-0.962150,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908494.157092,-0.947150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908494.175092,-0.929150,0.0076,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908494.193092,-0.911150,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908494.209092,-0.895150,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908494.225092,-0.879150,0.0076,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908494.240092,-0.864150,0.0076,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908494.257092,-0.847150,0.0076,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908494.275092,-0.829150,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908494.292092,-0.812150,0.0076,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908494.308092,-0.796150,0.0076,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908494.325092,-0.779150,0.0075,-0.0023,-0.0333,0.5083,0.0202,-0.8609
1908494.342092,-0.762150,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908494.358092,-0.746150,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908494.375092,-0.729150,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908494.391092,-0.713150,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908494.408092,-0.696150,0.0075,-0.0023,-0.0333,0.5083,0.0202,-0.8609
1908494.425092,-0.679150,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908494.442092,-0.662150,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908494.458092,-0.646150,0.0075,-0.0023,-0.0333,0.5083,0.0204,-0.8609
1908494.475092,-0.629150,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908494.491092,-0.613150,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908494.508092,-0.596150,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908494.525092,-0.579150,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908494.543092,-0.561150,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908494.555092,-0.549150,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908494.572092,-0.532150,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908494.588092,-0.516150,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908494.605092,-0.499150,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908494.623092,-0.481150,0.0075,-0.0023,-0.0333,0.5083,0.0201,-0.8609
1908494.639092,-0.465150,0.0075,-0.0023,-0.0333,0.5083,0.0201,-0.8609
1908494.655092,-0.449150,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908494.671092,-0.433150,0.0075,-0.0023,-0.0333,0.5083,0.0201,-0.8609
1908494.688092,-0.416150,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908494.704092,-0.400150,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908494.721092,-0.383150,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908494.739092,-0.365150,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908494.757092,-0.347150,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908494.773092,-0.331150,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908494.789092,-0.315150,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908494.807092,-0.297150,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908494.823092,-0.281150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908494.840092,-0.264150,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908494.856092,-0.248150,0.0075,-0.0024,-0.0333,0.5083,0.0203,-0.8609
1908494.874092,-0.230150,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908494.891092,-0.213150,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908494.908092,-0.196150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908494.924092,-0.180150,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908494.940092,-0.164150,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.861
1908494.956092,-0.148150,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908494.972092,-0.132150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908494.991092,-0.113150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908495.008092,-0.096150,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908495.024092,-0.080150,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908495.042092,-0.062150,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908495.058092,-0.046150,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908495.076092,-0.028150,0.0075,-0.0024,-0.0331,0.5084,0.0202,-0.8609
1908495.092092,-0.012150,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908495.108092,0.003850,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908495.125092,0.020850,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908495.141092,0.036850,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908495.158092,0.053850,0.0075,-0.0024,-0.0331,0.5084,0.0205,-0.8609
1908495.175092,0.070850,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908495.193092,0.088850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.209092,0.104850,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908495.224092,0.119850,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908495.240092,0.135850,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908495.256092,0.151850,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908495.273092,0.168850,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908495.291092,0.186850,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908495.308092,0.203850,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908495.324092,0.219850,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908495.343092,0.238850,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908495.358092,0.253850,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908495.375092,0.270850,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908495.392092,0.287850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.408092,0.303850,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908495.425092,0.320850,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908495.442092,0.337850,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908495.458092,0.353850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.475092,0.370850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.492092,0.387850,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908495.508092,0.403850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.524092,0.419850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.541092,0.436850,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908495.557092,0.452850,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908495.574092,0.469850,0.0075,-0.0024,-0.0333,0.5083,0.0202,-0.8609
1908495.591092,0.486850,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908495.609092,0.504850,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908495.625092,0.520850,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908495.639092,0.534850,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908495.655092,0.550850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.672092,0.567850,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908495.688092,0.583850,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908495.705092,0.600850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.722092,0.617850,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908495.738092,0.633850,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908495.754092,0.649850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.772092,0.667850,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908495.788092,0.683850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.805092,0.700850,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908495.822092,0.717850,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908495.838092,0.733850,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908495.856092,0.751850,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908495.873092,0.768850,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908495.889092,0.784850,0.0075,-0.0023,-0.0332,0.5085,0.0203,-0.8608
1908495.906092,0.801850,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908495.924092,0.819850,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908495.941092,0.836850,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908495.958092,0.853850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908495.974092,0.869850,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908495.991092,0.886850,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908496.008092,0.903850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908496.024092,0.919850,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908496.041092,0.936850,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908496.058092,0.953850,0.0075,-0.0023,-0.0332,0.5085,0.0203,-0.8608
1908496.074092,0.969850,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908496.091092,0.986850,0.0075,-0.0024,-0.0332,0.5085,0.0202,-0.8609
1908496.107092,1.002850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908496.125092,1.020850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908496.139092,1.034850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908496.156092,1.051850,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908496.173092,1.068850,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908496.192092,1.087850,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908496.209092,1.104850,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908496.223092,1.118850,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908496.240092,1.135850,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908496.256092,1.151850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908496.274092,1.169850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908496.293092,1.188850,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908496.308092,1.203850,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908496.324092,1.219850,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908496.339092,1.234850,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908496.357092,1.252850,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908496.373092,1.268850,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908496.388092,1.283850,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908496.405092,1.300850,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908496.422092,1.317850,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908496.438092,1.333850,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908496.455092,1.350850,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908496.473092,1.368850,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908496.490092,1.385850,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908496.506092,1.401850,0.0075,-0.0023,-0.0331,0.5084,0.0204,-0.8609
1908496.523092,1.418850,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908496.539092,1.434850,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908496.556092,1.451850,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908496.574092,1.469850,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908496.591092,1.486850,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908496.608092,1.503850,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908496.625092,1.520850,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908496.642092,1.537850,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908496.658092,1.553850,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908496.675092,1.570850,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908496.692092,1.587850,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.861
1908496.708092,1.603850,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908496.725092,1.620850,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908496.741092,1.636850,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908496.758092,1.653850,0.0074,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908496.775092,1.670850,0.0075,-0.0023,-0.0331,0.5083,0.0203,-0.8609
1908496.792092,1.687850,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908496.809092,1.704850,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908496.824092,1.719850,0.0074,-0.0023,-0.0332,0.5083,0.0202,-0.8609
